"var","species","median","qmin","qmax"
"clc_river_prop","Sympetrum_fonscolombii",0.01618,-0.02744,0.0581
"bio10_temp_warmQ_dC","Sympetrum_fonscolombii",3.08686,2.93649,3.23444
"bio12_annual_prec_mm","Sympetrum_fonscolombii",0.13612,0.01461,0.25171
"bio4_sd_temp","Sympetrum_fonscolombii",-0.29817,-0.42375,-0.18125
"bio10_temp_warmQ_dC2","Sympetrum_fonscolombii",0.21003,0.11185,0.31222
"bio12_annual_prec_mm2","Sympetrum_fonscolombii",-0.05476,-0.10515,-0.00957
"bio4_sd_temp2","Sympetrum_fonscolombii",-0.06547,-0.1457,0.02203
"2000","Sympetrum_meridionale",-0.5508,-0.87506,-0.24808
"2001","Sympetrum_meridionale",-0.30472,-0.61905,0.01626
"2002","Sympetrum_meridionale",-1.28755,-1.64053,-0.95283
"2003","Sympetrum_meridionale",-0.31248,-0.59875,-0.04541
"2004","Sympetrum_meridionale",-0.08537,-0.34172,0.16424
"2005","Sympetrum_meridionale",-0.10019,-0.3592,0.16041
"2006","Sympetrum_meridionale",0.62354,0.38627,0.85542
"2007","Sympetrum_meridionale",-0.24835,-0.47299,-0.01892
"2008","Sympetrum_meridionale",-0.51941,-0.73208,-0.30704
"2009","Sympetrum_meridionale",-0.25715,-0.45685,-0.05557
"2010","Sympetrum_meridionale",0.18338,0.04285,0.33188
"2011","Sympetrum_meridionale",-0.56706,-0.71897,-0.40236
"2012","Sympetrum_meridionale",-0.43218,-0.57532,-0.30347
"2013","Sympetrum_meridionale",0.71186,0.6009,0.81934
"2014","Sympetrum_meridionale",-0.14217,-0.26435,-0.02038
"2015","Sympetrum_meridionale",-0.28619,-0.40998,-0.17229
"2016","Sympetrum_meridionale",-0.26607,-0.38276,-0.15224
"2017","Sympetrum_meridionale",-0.48329,-0.61067,-0.37337
"2018","Sympetrum_meridionale",0.62395,0.52009,0.73094
"2019","Sympetrum_meridionale",0.40965,0.2958,0.5209
"2020","Sympetrum_meridionale",0.89586,0.78769,1.00739
"2021","Sympetrum_meridionale",0.92719,0.81705,1.04616
"2022","Sympetrum_meridionale",-0.26642,-0.39179,-0.14019
"2023","Sympetrum_meridionale",0.44529,0.32368,0.57052
"clc_artificial_prop","Sympetrum_meridionale",-0.28131,-0.36627,-0.19525
"clc_agriculture_prop","Sympetrum_meridionale",-0.27982,-0.39589,-0.14594
"clc_forest_prop","Sympetrum_meridionale",-0.98202,-1.12796,-0.82638
"clc_vegetation_prop","Sympetrum_meridionale",-0.68978,-0.84815,-0.52591
"clc_bare_prop","Sympetrum_meridionale",2.48135,2.22281,2.72151
"clc_coastal_wetland_prop","Sympetrum_meridionale",0.1159,0.02779,0.20402
"clc_wetland_prop","Sympetrum_meridionale",-0.44391,-0.64488,-0.24234
"clc_river_prop","Sympetrum_meridionale",0.07831,0.01184,0.15497
"bio10_temp_warmQ_dC","Sympetrum_meridionale",5.33492,5.01795,5.66607
"bio12_annual_prec_mm","Sympetrum_meridionale",0.30695,0.09481,0.52373
"bio4_sd_temp","Sympetrum_meridionale",-0.4183,-0.63663,-0.19743
"bio10_temp_warmQ_dC2","Sympetrum_meridionale",-2.00161,-2.19295,-1.82843
"bio12_annual_prec_mm2","Sympetrum_meridionale",-0.06117,-0.20349,0.06436
"bio4_sd_temp2","Sympetrum_meridionale",-0.55124,-0.73007,-0.38422
"2000","Sympetrum_pedemontanum",-1.31413,-1.81731,-0.86965
"2001","Sympetrum_pedemontanum",-1.27434,-1.79455,-0.79632
"2002","Sympetrum_pedemontanum",-0.60079,-0.966,-0.24548
"2003","Sympetrum_pedemontanum",-0.09463,-0.42251,0.23883
"2004","Sympetrum_pedemontanum",0.01864,-0.28414,0.29831
"2005","Sympetrum_pedemontanum",0.25073,-0.04077,0.52852
"2006","Sympetrum_pedemontanum",0.42434,0.15993,0.68551
"2007","Sympetrum_pedemontanum",0.18769,-0.0579,0.44879
"2008","Sympetrum_pedemontanum",-0.14317,-0.41419,0.11704
"2009","Sympetrum_pedemontanum",0.37087,0.15357,0.59694
"2010","Sympetrum_pedemontanum",0.54133,0.33745,0.74228
"2011","Sympetrum_pedemontanum",0.75823,0.5593,0.9485
"2012","Sympetrum_pedemontanum",0.80855,0.62163,0.98461
"2013","Sympetrum_pedemontanum",0.62999,0.45574,0.80479
"2014","Sympetrum_pedemontanum",0.98103,0.80183,1.16744
"2015","Sympetrum_pedemontanum",0.70312,0.5439,0.88396
"2016","Sympetrum_pedemontanum",0.00769,-0.17135,0.19995
"2017","Sympetrum_pedemontanum",0.5256,0.34447,0.71359
"2018","Sympetrum_pedemontanum",0.45913,0.27571,0.65261
"2019","Sympetrum_pedemontanum",0.24306,0.04539,0.45232
"2020","Sympetrum_pedemontanum",-0.438,-0.66232,-0.23305
"2021","Sympetrum_pedemontanum",-0.69454,-0.91824,-0.46536
"2022","Sympetrum_pedemontanum",-0.52584,-0.77268,-0.29227
"2023","Sympetrum_pedemontanum",-0.71615,-0.98079,-0.4764
"clc_artificial_prop","Sympetrum_pedemontanum",0.67178,0.48814,0.86615
"clc_agriculture_prop","Sympetrum_pedemontanum",0.36848,0.05685,0.65031
"clc_forest_prop","Sympetrum_pedemontanum",-1.63119,-1.94618,-1.32413
"clc_vegetation_prop","Sympetrum_pedemontanum",0.37167,0.06162,0.6973
"clc_bare_prop","Sympetrum_pedemontanum",0.57009,0.18015,0.99622
"clc_coastal_wetland_prop","Sympetrum_pedemontanum",-0.04237,-0.38118,0.2371
"clc_wetland_prop","Sympetrum_pedemontanum",-0.39374,-0.77912,0.02173
"clc_river_prop","Sympetrum_pedemontanum",0.0952,-0.07335,0.22447
"bio10_temp_warmQ_dC","Sympetrum_pedemontanum",1.5954,1.0984,2.10161
"bio12_annual_prec_mm","Sympetrum_pedemontanum",2.9237,2.45322,3.47064
"bio4_sd_temp","Sympetrum_pedemontanum",4.99274,4.45418,5.54415
"bio10_temp_warmQ_dC2","Sympetrum_pedemontanum",-1.04481,-1.40034,-0.72521
"bio12_annual_prec_mm2","Sympetrum_pedemontanum",-0.80141,-1.06527,-0.5563
"bio4_sd_temp2","Sympetrum_pedemontanum",-2.34279,-2.92761,-1.76748
"2000","Sympetrum_sanguineum",0.40011,0.08554,0.76111
"2001","Sympetrum_sanguineum",0.15181,-0.04006,0.38847
"2002","Sympetrum_sanguineum",-0.09039,-0.30017,0.04817
"2003","Sympetrum_sanguineum",0.0715,-0.01315,0.23675
"2004","Sympetrum_sanguineum",0.3479,0.25806,0.54353
"2005","Sympetrum_sanguineum",0.0395,-0.03806,0.17788
"2006","Sympetrum_sanguineum",0.42567,0.27431,0.64134
"2007","Sympetrum_sanguineum",-0.02552,-0.09479,0.07795
"2008","Sympetrum_sanguineum",-0.09354,-0.16089,0.01365
"2009","Sympetrum_sanguineum",-0.22141,-0.30587,-0.12554
"2010","Sympetrum_sanguineum",0.13157,0.06096,0.2185
"2011","Sympetrum_sanguineum",-0.58849,-0.74404,-0.51102
"2012","Sympetrum_sanguineum",-0.3655,-0.62116,-0.19887
"2013","Sympetrum_sanguineum",-0.07849,-0.30147,0.06135
"2014","Sympetrum_sanguineum",-0.07618,-0.16879,-0.0245
"2015","Sympetrum_sanguineum",-0.40076,-0.59488,-0.30237
"2016","Sympetrum_sanguineum",0.05558,-0.14762,0.20727
"2017","Sympetrum_sanguineum",-0.24656,-0.39921,-0.13223
"2018","Sympetrum_sanguineum",0.26985,0.13836,0.42765
"2019","Sympetrum_sanguineum",0.36055,0.25081,0.4275
"2020","Sympetrum_sanguineum",0.01321,-0.06717,0.07638
"2021","Sympetrum_sanguineum",0.08742,-0.02767,0.1536
"2022","Sympetrum_sanguineum",-0.41699,-0.53802,-0.3097
"2023","Sympetrum_sanguineum",0.14697,0.04021,0.23864
"clc_artificial_prop","Sympetrum_sanguineum",0.06364,-0.02737,0.16008
"clc_agriculture_prop","Sympetrum_sanguineum",0.25382,0.08559,0.34807
"clc_forest_prop","Sympetrum_sanguineum",-0.6639,-0.96383,-0.42577
"clc_vegetation_prop","Sympetrum_sanguineum",-1.08016,-1.22642,-0.59668
"clc_bare_prop","Sympetrum_sanguineum",1.28936,0.99173,1.79229
"clc_coastal_wetland_prop","Sympetrum_sanguineum",0.01597,-0.0524,0.07707
"clc_wetland_prop","Sympetrum_sanguineum",-0.04353,-0.10704,0.11729
"clc_river_prop","Sympetrum_sanguineum",0.01882,-0.03753,0.06367
"bio10_temp_warmQ_dC","Sympetrum_sanguineum",1.03131,0.76584,1.50593
"bio12_annual_prec_mm","Sympetrum_sanguineum",-0.30561,-0.4968,-0.193
"bio4_sd_temp","Sympetrum_sanguineum",0.27796,0.20488,0.44898
"bio10_temp_warmQ_dC2","Sympetrum_sanguineum",-2.48017,-3.20593,-1.92024
"bio12_annual_prec_mm2","Sympetrum_sanguineum",0.05662,-0.00535,0.10408
"bio4_sd_temp2","Sympetrum_sanguineum",-1.03204,-1.3693,-0.71545
"2000","Sympetrum_sinaiticum",-2.01419,-6.30838,1.10409
"2001","Sympetrum_sinaiticum",-3.55551,-7.51041,-0.57499
"2002","Sympetrum_sinaiticum",-1.1093,-3.46808,0.8143
"2003","Sympetrum_sinaiticum",-1.07581,-3.30116,0.7999
"2004","Sympetrum_sinaiticum",0.69228,-0.41838,1.85797
"2005","Sympetrum_sinaiticum",-0.75738,-1.92204,0.37205
"2006","Sympetrum_sinaiticum",1.13019,0.21147,2.13235
"2007","Sympetrum_sinaiticum",-0.08488,-1.00132,0.77815
"2008","Sympetrum_sinaiticum",1.08978,0.27218,1.96993
"2009","Sympetrum_sinaiticum",-0.27282,-1.21913,0.71034
"2010","Sympetrum_sinaiticum",1.05493,0.39701,1.72738
"2011","Sympetrum_sinaiticum",-0.07402,-0.87051,0.74241
"2012","Sympetrum_sinaiticum",0.39005,-0.32521,1.19294
"2013","Sympetrum_sinaiticum",0.67252,0.01528,1.32151
"2014","Sympetrum_sinaiticum",0.47608,-0.17451,1.14379
"2015","Sympetrum_sinaiticum",0.94049,0.29354,1.59103
"2016","Sympetrum_sinaiticum",0.29627,-0.36198,0.97713
"2017","Sympetrum_sinaiticum",0.56622,-0.00575,1.14531
"2018","Sympetrum_sinaiticum",0.903,0.36352,1.43656
"2019","Sympetrum_sinaiticum",0.47407,-0.092,1.05744
"2020","Sympetrum_sinaiticum",0.74926,0.21427,1.34865
"2021","Sympetrum_sinaiticum",0.04769,-0.57022,0.63599
"2022","Sympetrum_sinaiticum",0.12178,-0.50591,0.76385
"2023","Sympetrum_sinaiticum",-0.11143,-0.75015,0.53885
"clc_artificial_prop","Sympetrum_sinaiticum",0.57151,0.1788,0.99752
"clc_agriculture_prop","Sympetrum_sinaiticum",0.82028,-0.02868,1.92154
"clc_forest_prop","Sympetrum_sinaiticum",1.74197,0.96713,2.63775
"clc_vegetation_prop","Sympetrum_sinaiticum",1.95852,1.32476,2.76179
"clc_bare_prop","Sympetrum_sinaiticum",0.43266,-1.00733,1.56095
"clc_coastal_wetland_prop","Sympetrum_sinaiticum",-3.61913,-6.20358,-1.71183
"clc_wetland_prop","Sympetrum_sinaiticum",-0.45017,-2.76337,1.02269
"clc_river_prop","Sympetrum_sinaiticum",-1.26202,-2.16062,-0.58207
"bio10_temp_warmQ_dC","Sympetrum_sinaiticum",7.00617,5.32252,8.97063
"bio12_annual_prec_mm","Sympetrum_sinaiticum",-4.30144,-5.38967,-3.42886
"bio4_sd_temp","Sympetrum_sinaiticum",-0.17851,-1.08617,0.71542
"bio10_temp_warmQ_dC2","Sympetrum_sinaiticum",-1.4547,-2.20977,-0.7625
"bio12_annual_prec_mm2","Sympetrum_sinaiticum",0.83431,0.38881,1.11029
"bio4_sd_temp2","Sympetrum_sinaiticum",-2.14877,-3.41792,-1.03746
"2000","Sympetrum_striolatum",-0.05114,-0.15395,0.18068
"2001","Sympetrum_striolatum",-0.27323,-0.38142,-0.16923
"2002","Sympetrum_striolatum",-0.07599,-0.16412,0.02466
"2003","Sympetrum_striolatum",-0.10043,-0.18285,0.05997
"2004","Sympetrum_striolatum",0.01026,-0.07111,0.10749
"2005","Sympetrum_striolatum",-0.07848,-0.16217,-0.00103
"2006","Sympetrum_striolatum",0.00537,-0.10465,0.07536
"2007","Sympetrum_striolatum",0.32856,0.26408,0.66588
"2008","Sympetrum_striolatum",0.07337,0.01122,0.24374
"2009","Sympetrum_striolatum",-0.09326,-0.14777,-0.02358
"2010","Sympetrum_striolatum",-0.16389,-0.29296,-0.10964
"2011","Sympetrum_striolatum",-0.25552,-0.29986,-0.20709
"2012","Sympetrum_striolatum",0.0043,-0.26019,0.05162
"2013","Sympetrum_striolatum",0.00827,-0.27318,0.05573
"2014","Sympetrum_striolatum",-0.03302,-0.16384,0.01051
"2015","Sympetrum_striolatum",-0.08468,-0.23761,-0.03893
"2016","Sympetrum_striolatum",0.32282,0.18571,0.36726
"2017","Sympetrum_striolatum",-0.03426,-0.11026,0.00759
"2018","Sympetrum_striolatum",0.02508,-0.08733,0.06783
"2019","Sympetrum_striolatum",-0.03887,-0.14973,0.00525
"2020","Sympetrum_striolatum",0.04244,0.0021,0.11946
"2021","Sympetrum_striolatum",0.16078,0.08925,0.2061
"2022","Sympetrum_striolatum",-0.10123,-0.14668,-0.04873
"2023","Sympetrum_striolatum",0.13914,0.08995,0.28134
"clc_artificial_prop","Sympetrum_striolatum",0.219,0.18271,0.42522
"clc_agriculture_prop","Sympetrum_striolatum",0.17736,0.1324,0.37377
"clc_forest_prop","Sympetrum_striolatum",-0.36603,-0.5764,-0.31104
"clc_vegetation_prop","Sympetrum_striolatum",-0.03975,-0.14107,0.01379
"clc_bare_prop","Sympetrum_striolatum",-0.11086,-0.24505,-0.03473
"clc_coastal_wetland_prop","Sympetrum_striolatum",0.09717,0.05134,0.13193
"clc_wetland_prop","Sympetrum_striolatum",-0.00927,-0.06374,0.03821
"clc_river_prop","Sympetrum_striolatum",0.0119,-0.02397,0.04424
"bio10_temp_warmQ_dC","Sympetrum_striolatum",0.17303,0.06532,0.25057
"bio12_annual_prec_mm","Sympetrum_striolatum",0.35321,0.28276,0.52387
"bio4_sd_temp","Sympetrum_striolatum",-1.02508,-1.5316,-0.94498
"bio10_temp_warmQ_dC2","Sympetrum_striolatum",-0.18249,-0.3799,-0.12645
"bio12_annual_prec_mm2","Sympetrum_striolatum",-0.0397,-0.07722,-0.01693
"bio4_sd_temp2","Sympetrum_striolatum",-0.12638,-0.28693,-0.07289
"2000","Sympetrum_vulgatum",0.3411,0.16254,0.64299
"2001","Sympetrum_vulgatum",0.24657,0.09428,0.45611
"2002","Sympetrum_vulgatum",0.27574,0.10171,0.46914
"2003","Sympetrum_vulgatum",0.4779,0.27535,0.83994
"2004","Sympetrum_vulgatum",0.44922,0.31804,0.62541
"2005","Sympetrum_vulgatum",0.47807,0.35147,0.67993
"2006","Sympetrum_vulgatum",0.59072,0.43373,0.88839
"2007","Sympetrum_vulgatum",0.24877,0.09958,0.53987
"2008","Sympetrum_vulgatum",0.10192,-0.01126,0.30743
"2009","Sympetrum_vulgatum",0.20253,0.09996,0.38433
"2010","Sympetrum_vulgatum",0.17669,0.06582,0.27218
"2011","Sympetrum_vulgatum",0.15437,0.04674,0.36197
"2012","Sympetrum_vulgatum",0.27846,0.18021,0.43185
"2013","Sympetrum_vulgatum",0.28983,0.20489,0.39307
"2014","Sympetrum_vulgatum",0.06033,-0.03765,0.21828
"2015","Sympetrum_vulgatum",0.01506,-0.06898,0.12306
"2016","Sympetrum_vulgatum",-0.22202,-0.45208,-0.08137
"2017","Sympetrum_vulgatum",-0.33931,-0.5397,-0.23169
"2018","Sympetrum_vulgatum",-0.30467,-0.43112,-0.21881
"2019","Sympetrum_vulgatum",-0.40523,-0.62414,-0.27271
"2020","Sympetrum_vulgatum",-0.53368,-0.76872,-0.40513
"2021","Sympetrum_vulgatum",-0.48565,-0.7405,-0.34
"2022","Sympetrum_vulgatum",-0.5745,-0.79768,-0.4484
"2023","Sympetrum_vulgatum",-0.71967,-1.02279,-0.52667
"clc_artificial_prop","Sympetrum_vulgatum",0.36202,0.22759,0.55595
"clc_agriculture_prop","Sympetrum_vulgatum",-0.02578,-0.13905,0.11532
"clc_forest_prop","Sympetrum_vulgatum",-0.77188,-1.04532,-0.58146
"clc_vegetation_prop","Sympetrum_vulgatum",-0.92155,-1.38185,-0.60658
"clc_bare_prop","Sympetrum_vulgatum",0.67464,0.46749,0.99124
"clc_coastal_wetland_prop","Sympetrum_vulgatum",0.48888,0.37956,0.6525
"clc_wetland_prop","Sympetrum_vulgatum",0.07875,-0.04093,0.30673
"clc_river_prop","Sympetrum_vulgatum",0.09035,0.03546,0.17546
"bio10_temp_warmQ_dC","Sympetrum_vulgatum",-2.78037,-3.41042,-2.33004
"bio12_annual_prec_mm","Sympetrum_vulgatum",-1.16027,-1.70897,-0.79278
"bio4_sd_temp","Sympetrum_vulgatum",3.96447,3.33361,4.91556
"bio10_temp_warmQ_dC2","Sympetrum_vulgatum",-2.64512,-3.38262,-2.12516
"bio12_annual_prec_mm2","Sympetrum_vulgatum",0.18385,0.0856,0.32085
"bio4_sd_temp2","Sympetrum_vulgatum",-2.96623,-3.73723,-2.34255
"2000","Trithemis_annulata",-3.52513,-4.69054,-2.47337
"2001","Trithemis_annulata",-4.03328,-5.46959,-2.83067
"2002","Trithemis_annulata",-2.76059,-3.62973,-1.95485
"2003","Trithemis_annulata",-2.09341,-2.82898,-1.38771
"2004","Trithemis_annulata",-1.19895,-1.6824,-0.72513
"2005","Trithemis_annulata",-0.77908,-1.20996,-0.35258
"2006","Trithemis_annulata",-1.17918,-1.62374,-0.77054
"2007","Trithemis_annulata",-0.54194,-0.89876,-0.19071
"2008","Trithemis_annulata",-0.62584,-0.98629,-0.27554
"2009","Trithemis_annulata",-0.54517,-0.85904,-0.21175
"2010","Trithemis_annulata",-0.6899,-0.97265,-0.43368
"2011","Trithemis_annulata",-0.2928,-0.53153,-0.05878
"2012","Trithemis_annulata",-0.34696,-0.56529,-0.11784
"2013","Trithemis_annulata",0.00115,-0.20623,0.22201
"2014","Trithemis_annulata",0.61321,0.41746,0.80578
"2015","Trithemis_annulata",1.1595,0.95995,1.34203
"2016","Trithemis_annulata",1.42537,1.23154,1.61221
"2017","Trithemis_annulata",1.35935,1.16531,1.54494
"2018","Trithemis_annulata",1.43414,1.23409,1.61763
"2019","Trithemis_annulata",1.4223,1.2162,1.61632
"2020","Trithemis_annulata",1.92194,1.70748,2.12544
"2021","Trithemis_annulata",1.81378,1.58791,2.02922
"2022","Trithemis_annulata",2.29594,2.05861,2.52267
"2023","Trithemis_annulata",2.85418,2.61438,3.08571
"clc_artificial_prop","Trithemis_annulata",-0.4782,-0.62815,-0.33223
"clc_agriculture_prop","Trithemis_annulata",-0.03208,-0.27156,0.21688
"clc_forest_prop","Trithemis_annulata",0.48281,0.22438,0.71487
"clc_vegetation_prop","Trithemis_annulata",0.71292,0.47921,0.93781
"clc_bare_prop","Trithemis_annulata",-0.08158,-0.60515,0.47369
"clc_coastal_wetland_prop","Trithemis_annulata",-0.48126,-0.66128,-0.31112
"clc_wetland_prop","Trithemis_annulata",0.04914,-0.4144,0.45891
"clc_river_prop","Trithemis_annulata",-0.15222,-0.33842,0.01155
"bio10_temp_warmQ_dC","Trithemis_annulata",9.81634,9.028,10.69028
"bio12_annual_prec_mm","Trithemis_annulata",1.44492,1.08843,1.78522
"bio4_sd_temp","Trithemis_annulata",-3.82371,-4.25381,-3.39841
"bio10_temp_warmQ_dC2","Trithemis_annulata",-0.21026,-0.61457,0.17544
"bio12_annual_prec_mm2","Trithemis_annulata",-0.11451,-0.31409,0.05947
"bio4_sd_temp2","Trithemis_annulata",-1.14172,-1.42579,-0.86065
"2000","Trithemis_arteriosa",-1.07185,-5.535,2.63462
"2001","Trithemis_arteriosa",-1.5927,-6.02476,2.08492
"2002","Trithemis_arteriosa",-0.684,-5.36313,3.11844
"2003","Trithemis_arteriosa",-0.87576,-5.52093,2.81693
"2004","Trithemis_arteriosa",-2.16145,-6.03,0.8771
"2005","Trithemis_arteriosa",-0.21893,-5.40506,3.21826
"2006","Trithemis_arteriosa",0.21079,-1.53053,2.05801
"2007","Trithemis_arteriosa",2.23112,0.71195,3.72392
"2008","Trithemis_arteriosa",1.72508,-0.232,3.50748
"2009","Trithemis_arteriosa",-1.09169,-5.79218,2.1625
"2010","Trithemis_arteriosa",-0.77896,-5.43831,2.3791
"2011","Trithemis_arteriosa",-1.15147,-5.69413,2.07211
"2012","Trithemis_arteriosa",1.21238,0.07423,2.49226
"2013","Trithemis_arteriosa",0.92823,0.00788,1.96314
"2014","Trithemis_arteriosa",-0.03754,-1.03244,1.04324
"2015","Trithemis_arteriosa",0.11267,-0.85347,1.1789
"2016","Trithemis_arteriosa",1.5781,0.6077,2.65244
"2017","Trithemis_arteriosa",1.3879,0.43935,2.4419
"2018","Trithemis_arteriosa",0.97556,0.02469,1.97269
"2019","Trithemis_arteriosa",2.22981,1.23513,3.22228
"2020","Trithemis_arteriosa",0.97521,-0.03747,2.123
"2021","Trithemis_arteriosa",0.90348,-0.18426,2.04073
"2022","Trithemis_arteriosa",1.31338,0.20264,2.5048
"2023","Trithemis_arteriosa",1.6137,0.45857,2.80754
"clc_artificial_prop","Trithemis_arteriosa",0.32854,-0.35537,0.98889
"clc_agriculture_prop","Trithemis_arteriosa",0.39922,-0.96333,1.90189
"clc_forest_prop","Trithemis_arteriosa",2.86841,1.71063,4.19198
"clc_vegetation_prop","Trithemis_arteriosa",1.1736,0.31349,2.20323
"clc_bare_prop","Trithemis_arteriosa",-0.22334,-1.69061,0.83076
"clc_coastal_wetland_prop","Trithemis_arteriosa",-1.31339,-4.42359,0.28939
"clc_wetland_prop","Trithemis_arteriosa",0.35812,-2.17395,1.74496
"clc_river_prop","Trithemis_arteriosa",-3.17867,-6.13659,-1.0173
"bio10_temp_warmQ_dC","Trithemis_arteriosa",0.14085,-1.38294,2.07137
"bio12_annual_prec_mm","Trithemis_arteriosa",-1.9412,-5.02007,0.41193
"bio4_sd_temp","Trithemis_arteriosa",-2.99262,-5.0323,-1.18386
"bio10_temp_warmQ_dC2","Trithemis_arteriosa",2.97107,2.24584,3.74018
"bio12_annual_prec_mm2","Trithemis_arteriosa",-1.63278,-3.75807,-0.11427
"bio4_sd_temp2","Trithemis_arteriosa",-1.14742,-3.35694,0.52892
"2000","Trithemis_festiva",-1.14064,-5.77704,2.9746
"2001","Trithemis_festiva",-1.65339,-6.51514,2.38987
"2002","Trithemis_festiva",-0.71324,-5.549,2.78768
"2003","Trithemis_festiva",-0.16475,-5.04599,3.64891
"2004","Trithemis_festiva",-0.86595,-5.80902,2.92559
"2005","Trithemis_festiva",-0.5751,-5.34096,3.12715
"2006","Trithemis_festiva",-1.59645,-6.22945,2.05026
"2007","Trithemis_festiva",-1.6277,-6.28612,1.696
"2008","Trithemis_festiva",-0.69924,-5.83321,2.79224
"2009","Trithemis_festiva",-0.18593,-5.01727,3.2337
"2010","Trithemis_festiva",-0.33292,-5.06875,3.22765
"2011","Trithemis_festiva",-0.41122,-5.11316,2.97596
"2012","Trithemis_festiva",1.17341,-0.55032,2.9458
"2013","Trithemis_festiva",1.22061,-0.19976,2.75971
"2014","Trithemis_festiva",0.93255,-0.39791,2.32774
"2015","Trithemis_festiva",2.01667,0.71953,3.44456
"2016","Trithemis_festiva",0.37498,-0.80953,1.55694
"2017","Trithemis_festiva",-0.99545,-2.29326,0.25037
"2018","Trithemis_festiva",1.10614,-0.074,2.26847
"2019","Trithemis_festiva",1.01692,-0.16631,2.23753
"2020","Trithemis_festiva",2.76354,1.44663,4.10226
"2021","Trithemis_festiva",3.35034,2.08643,4.66791
"2022","Trithemis_festiva",2.67528,1.29511,4.07358
"2023","Trithemis_festiva",1.34215,-0.32376,2.88541
"clc_artificial_prop","Trithemis_festiva",0.27774,-0.60837,0.96793
"clc_agriculture_prop","Trithemis_festiva",0.03209,-1.42702,1.55168
"clc_forest_prop","Trithemis_festiva",2.58729,1.35231,3.99669
"clc_vegetation_prop","Trithemis_festiva",1.32451,0.23128,2.42676
"clc_bare_prop","Trithemis_festiva",-0.37463,-2.40151,0.91409
"clc_coastal_wetland_prop","Trithemis_festiva",-1.23549,-4.53946,0.49271
"clc_wetland_prop","Trithemis_festiva",0.5788,-1.74338,1.93959
"clc_river_prop","Trithemis_festiva",-2.68434,-5.82559,-0.48558
"bio10_temp_warmQ_dC","Trithemis_festiva",0.46003,-1.28729,2.7084
"bio12_annual_prec_mm","Trithemis_festiva",-1.80564,-4.8247,0.7734
"bio4_sd_temp","Trithemis_festiva",-2.61685,-4.88395,-0.61567
"bio10_temp_warmQ_dC2","Trithemis_festiva",2.9584,2.03529,3.88296
"bio12_annual_prec_mm2","Trithemis_festiva",-2.88317,-5.55825,-0.73111
"bio4_sd_temp2","Trithemis_festiva",-1.31891,-3.87479,0.63966
"2000","Trithemis_kirbyi",-2.7192,-7.22704,0.29014
"2001","Trithemis_kirbyi",-3.27567,-7.43685,-0.3081
"2002","Trithemis_kirbyi",-5.70731,-8.98237,-3.3343
"2003","Trithemis_kirbyi",-3.38953,-5.81099,-1.29172
"2004","Trithemis_kirbyi",-4.59698,-7.8992,-2.38099
"2005","Trithemis_kirbyi",-3.93475,-6.19734,-2.16349
"2006","Trithemis_kirbyi",-5.34699,-8.64097,-3.02253
"2007","Trithemis_kirbyi",-5.60897,-7.86425,-3.89284
"2008","Trithemis_kirbyi",-2.40244,-3.59215,-1.32021
"2009","Trithemis_kirbyi",-2.47682,-3.69807,-1.31513
